Vector (48)  is as follows

     |        1  |
------------------
   9 |      -0.27      0.1731      0.1832      0.2057     -0.3211 
  10 |     0.1667      0.1226    -0.02557      0.1166      0.1572 
  11 |   -0.06371      -0.285    0.000244     0.01627     0.03172 
  12 |   -0.09984      0.0951      -0.113      -0.134   -0.009751 
  13 |    0.02394    -0.04604     -0.0343     0.08503    -0.03995 
  14 |     0.0168    -0.07439     0.09598    -0.05506     0.01008 
  15 |    0.08452      0.1007    -0.09541    -0.07987      0.1631 
  16 |   -0.03122     -0.2106     0.07831      0.1423     -0.0647 
  17 |   -0.07599     0.06914    -0.06189     -0.1093    -0.06363 
  18 |   -0.06179      0.0783    -0.02204       0.198     0.04643 
  19 |     0.0523      0.0133    0.005889    -0.08858     -0.0374 
  20 |     0.1079     0.03711      0.1841     0.09269     0.01422 
  21 |   -0.06159    -0.06425     -0.1617     -0.1789     0.01177 
  22 |   -0.01698     0.02951     0.02594      0.1532    -0.02624 
  23 |    0.04581      0.0376     0.01764     -0.1332    -0.01665 
  24 |   -0.04606      0.1304     -0.0932      0.1107     0.04774 
  25 |    0.08523     -0.1571      0.1271     -0.2493     0.02331 
  26 |   -0.04672      0.1165    -0.07896      0.1813      -0.172 
  27 |   0.003496    -0.07298     0.07796    -0.02052      0.0788 
  28 |    0.05292     -0.0458    -0.05775    -0.04136      0.0612 
  29 |   -0.03041    -0.01419    0.003989     -0.0987    -0.04536 
  30 |   -0.04253      0.1284    -0.07641    0.002042     0.03923 
  31 |     -0.134    -0.08416      0.1723      0.1378     0.01861 
  32 |     0.1386     -0.1386    -0.06579    -0.02444    -0.03402 
  33 |    0.01447      0.1345    -0.03742     0.09265     0.02995 
  34 |    -0.0104     -0.1728    -0.03884     -0.1101    -0.07703 
  35 |    0.08204      0.1784     0.04914     0.05583   -0.009855 
  36 |    -0.1467     -0.2698      0.2572     0.06614   -0.002208 
  37 |    0.07218      0.2251      -0.322     -0.0791      0.2861 
  38 |   -0.00959    0.009719      0.1252   -0.001197     -0.1262 
  39 |   -0.01707      0.1057    -0.09433     0.03084    -0.08972 
  40 |    -0.2856     -0.1292    -0.05987    -0.06964    -0.04582 
  41 |     0.4139     0.05845       0.237     0.06945     0.01715 
  42 |    0.02764     -0.2014     -0.2181     0.01716     -0.1368 
  43 |    -0.2369      0.1698      0.1257    -0.07829      0.5013 
  44 |    0.06783     0.09128      -0.201    -0.05125     -0.5266 
  45 |   -0.01034     0.05789      0.4063     0.09103      0.1246 
  46 |     0.1093     -0.3851     -0.3231     0.03954        0.19 
  47 |   -0.02951      0.2583      0.1032    -0.08169     -0.1365 


     |      45    |      46    |      47    |
----------------------------------------------------------------------
   0 |     0.2027      0.1862    -0.03112 
   1 |    -0.1549    -0.08128  -0.0009063 
   2 |    0.01376    -0.05049     0.01384 
   3 |    0.01636      0.1132    -0.03486 
   4 |     0.1217      -0.331      0.0622 
   5 |    -0.1682        0.32    -0.08353 
   6 |   -0.03244     -0.2182     0.02849 
   7 |     0.2524       0.418    -0.06052 
   8 |   -0.07974     -0.3867      0.0545 
   9 |    -0.1477     0.06413   -0.003801 
  10 |   -0.04035      -0.132     0.02715 
  11 |     0.1013     0.04014    0.002912 
  12 |    -0.1007      0.1043    -0.02289 
  13 |     0.1684   -0.004133     0.01725 
  14 |    -0.2183    -0.09571   -0.001536 
  15 |     0.1786     0.04521   -0.008415 
  16 |    -0.1047     0.08553    -0.01462 
  17 |   0.004387    -0.07605     0.01422 
  18 |    0.07583      0.1498    -0.01465 
  19 |    0.07918     -0.1951     -0.6815 
  20 |    -0.1914  -7.636e-05   -0.009993 
  21 |     0.1918     -0.1058     0.02711 
  22 |    -0.0693      0.1682    -0.02741 
  23 |    0.01501     0.04219      0.7086 
  24 |    0.02754     0.03018   -0.002614 
  25 |     0.0342     -0.0292   -0.002756 
  26 |    -0.1042     -0.0248     0.01333 
  27 |   -0.01744     0.04198   -0.009708 
  28 |    0.07769    -0.06289     0.01693 
  29 |    -0.1254    -0.07631    0.003947 
  30 |     0.1574    -0.02276     0.01393 
  31 |    -0.1135     0.09788    -0.01663 
  32 |   -0.05676     0.03327   -0.002336 
  33 |   -0.04416    0.001331    -0.00199 
  34 |     0.1613     -0.1056      0.0285 
  35 |   -0.08351     0.07626    -0.02568 
  36 |    0.05065     0.02923   -0.002708 
  37 |   -0.07116    -0.02298    -0.00506 
  38 |     0.2276      0.1901    -0.01505 
  39 |    -0.2653     -0.1982     0.02418 
  40 |    0.08538     0.01253  -0.0006825 
  41 |   -0.06052     0.03191   -0.003593 
  42 |     0.2066    0.004187     0.01309 
  43 |    -0.1555    0.006033    -0.02482 
  44 |    -0.1072     0.05051    -0.01029 
  45 |     0.3341     -0.2159     0.04979 
  46 |    -0.3309      0.1704    -0.03953 
  47 |     0.1269    -0.03352    -0.02288 
